"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00093820","1888-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","15",",0","8",",0","1",",0","","","2",",0","0",",0","18",",0","3",",0","0",",0","0",",0","","","","","18880228",",,0","","","18880209",",,0","","","18880225",",,0","18880224",",,0","-15.6",",0,28,","","","41",",,0,09,","26.4",",,0,25,","20.0",",0,24,","","","453.1",",0","74.5",",,,0","","","","","","","100",",,,0","2.71",",0","7.59",",,,0","-2.17",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","12",",0","1",",0","","","1",",0","0",",0","16",",0","1",",0","4",",0","0",",0","","","","","18880322",",,0","","","18880305",",,0","","","18880317",",,0","18880326","+,,0","-10.6",",0,22,","","","58",",,0,05,","25.7",",,0,17,","23.3",",0,26,+","","","406.3",",0","147.9",",,,0","","","","","","","73",",,,0","5.23",",0","10.64",",,,0","-0.18",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","5.0","0","5.0",",0","6",",0","5",",0","0",",0","","","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","","","","","18880421","+,,0","","","18880430","+,,0","","","18880409",",,0","18880429","+,,0","0.0",",0,21,+","","","0",",,0,30,+","17.8",",,0,09,","28.9",",0,29,+","","","161.7",",0","80.5",",,,0","","","","","","","0",",,,0","13.11",",0","19.67",",,,0","6.55",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","47.1","0","42.1",",0","13",",0","10",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","18880515",",,0","","","18880531","+,,0","","","18880518",",,0","18880527",",,0","1.1",",0,15,","","","0",",,0,31,+","17.3",",,0,18,","31.1",",0,27,","","","78.0",",0","83.6",",,,0","","","","","","","0",",,,0","17.17",",0","22.85",",,,0","11.50",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","184.1","0","137.0",",0","12",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","29",",0","5",",0","","","","","18880603",",,0","","","","","","","18880628",",,0","18880620",",,0","7.8",",0,03,","","","","","24.4",",,0,28,","36.7",",0,20,","","","16.5",",0","75.5",",,,0","","","","","","","","","22.35",",0","27.92",",,,0","16.78",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-07","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","371.1","0","187.0",",0","8",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","18880714",",,0","","","","","","","18880709",",,0","18880707",",,0","13.3",",0,14,","","","","","69.1",",,0,09,","35.0",",0,07,","0.0","0","0.0",",0","107.1",",,,0","","","","","","","","","24.37",",0","30.19",",,,0","18.54",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-08","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","532.8","0","161.7",",0","17",",0","10",",0","3",",0","","","","","0",",0","0",",0","0",",0","31",",0","8",",0","","","","","18880823",",,0","","","","","","","18880821",",,0","18880803",",,0","11.1",",0,23,","","","","","55.9",",,0,21,","37.2",",0,03,","1.4","0","1.4",",0","222.7",",,,0","","","","","","","","","23.50",",0","28.56",",,,0","18.45",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-09","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","554.2","0","21.4","3,0","9",",0","4",",0","0",",0","","","","","0","3,0","0","3,0","0",",0","23",",0","0",",0","","","","","18880930",",3,0","","","","","","","18880901",",,0","18880909",",,0","1.7","3,0,30,","","","","","8.4",",,0,01,","29.4",",0,09,","52.0","0","50.6",",0","31.1",",,,0","","","","","","","","","17.29","3,0","23.20",",,,0","11.39","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-10","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","554.2","0","0.0","2,0","16",",0","9",",0","0",",0","","","0",",0","0","1,0","1","1,0","0","1,0","3","1,0","0","1,0","","","","","18881021",",1,0","","","18881031","+,,0","","","18881011",",,0","18881031","+,1,0","0.0","1,0,21,","","","0",",,0,31,+","16.5",",,0,11,","23.3","1,0,31,+","274.6","0","222.6","1,0","76.5",",,,0","","","","","","","0",",,,0","10.67","2,0","15.51","1,,,0","5.83","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-11","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","554.2","0","0.0","4,0","15",",0","10",",0","1",",0","","","1",",0","0","2,0","9","2,0","0","2,0","5","2,0","0","2,0","","","","","18881127",",2,0","","","18881127",",,0","","","18881108",",,0","18881105","+,2,0","-3.9","2,0,27,","","","30",",,0,27,","54.9",",,0,08,","23.3","2,0,05,+","560.1","0","285.5","2,0","130.9",",,,0","","","","","","","30",",,,0","7.59","4,0","12.25","2,,,0","2.94","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1888-12","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","554.2","0","0.0","2,0","13",",0","4",",0","0",",0","","","0",",0","0","1,0","20","1,0","3","1,0","0","1,0","0","1,0","","","","","18881222","+,1,0","","","18881218",",,0","","","18881216",",,0","18881225",",1,0","-9.4","1,0,22,+","","","20",",,0,18,","18.5",",,0,16,","16.1","1,0,25,","1019.3","0","459.2","1,0","47.9",",,,0","","","","","","","40",",,,0","2.55","2,0","6.87","1,,,0","-1.78","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-01","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","0.0","0","0.0","4,0","12",",0","8",",0","3",",0","","","0",",0","0","2,0","19","2,0","1","2,0","0","2,0","0","2,0","","","","","18890129",",2,0","","","18890120","+,,0","","","18890105",",,0","18890116",",2,0","-8.9","2,0,29,","","","0",",T,0,20,+","47.0",",,0,05,","14.4","2,0,16,","1432.2","0","412.9","2,0","143.9",",,,0","","","","","","","0",",T,,0","3.10","4,0","7.20","2,,,0","-1.01","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","","","14",",0","4",",0","0",",0","","","2",",0","0","4,0","21","4,0","6","4,0","0","4,0","0","4,0","","","","","18890206",",4,0","","","18890205",",,0","","","18890216",",,0","18890216",",4,0","-14.4","4,0,06,","","","56",",,0,05,","15.2",",,0,16,","20.6","4,0,16,","","","","","45.5",",,,0","","","","","","","128",",,,0","-0.07","7,0","5.42","4,,,0","-5.56","4,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","0.0","3,0","11",",0","4",",0","0",",0","","","1",",0","0","2,0","8","2,0","1","1,0","3","1,0","0","1,0","","","","","18890310","+,2,0","","","18890328",",,0","","","18890302",",,0","18890317",",1,0","-4.4","2,0,10,+","","","46",",,0,28,","16.8",",,0,02,","23.9","1,0,17,","","","306.0","1,0","41.7",",,,0","","","","","","","52",",,,0","7.57","3,0","12.50","1,,,0","2.63","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","8.7","1,0","11",",0","5",",0","0",",0","","","0",",0","0",",0","2",",0","0","1,0","10","1,0","0","1,0","","","","","18890406",",,0","","","18890430","+,,0","","","18890401",",,0","18890411",",1,0","-4.4",",0,06,","","","0",",,0,30,+","10.9",",,0,01,","27.8","1,0,11,","","","164.4","1,0","38.6",",,,0","","","","","","","0",",,,0","12.96","1,0","18.39","1,,,0","7.52",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","51.6",",0","14",",0","10",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","18890502",",,0","","","18890531","+,,0","","","18890512",",,0","18890510",",,0","3.3",",0,02,","","","0",",,0,31,+","22.6",",,0,12,","31.7",",0,10,","","","88.8",",0","89.5",",,,0","","","","","","","0",",,,0","17.13",",0","22.27",",,,0","11.99",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","90.6",",0","17",",0","12",",0","0",",0","","","","","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","18890601",",,0","","","","","","","18890613",",,0","18890620",",,0","6.1",",0,01,","","","","","14.2",",,0,13,","31.1",",0,20,","","","20.3",",0","88.8",",,,0","","","","","","","","","20.68",",0","25.05",",,,0","16.30",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-07","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","179.9",",0","16",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","2",",0","","","","","18890705","+,,0","","","","","","","18890714",",,0","18890718","+,,0","16.1",",0,05,+","","","","","50.8",",,0,14,","32.2",",0,18,+","0.0","0","0.0",",0","148.1",",,,0","","","","","","","","","24.14",",0","28.53",",,,0","19.75",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-08","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","122.4",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","18890818","+,,0","","","","","","","18890804",",,0","18890831",",,0","13.9",",0,18,+","","","","","13.5",",,0,04,","31.7",",0,31,","0.0","0","0.0",",0","29.3",",,,0","","","","","","","","","22.28",",0","27.28",",,,0","17.28",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-09","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","65.3","2,0","13",",0","11",",0","2",",0","","","","","0","1,0","0","1,0","0","1,0","21","1,0","0","1,0","","","","","18890928",",1,0","","","","","","","18890902",",,0","18890901",",1,0","4.4","1,0,28,","","","","","42.2",",,0,02,","31.1","1,0,01,","58.1","0","58.1","1,0","172.7",",,,0","","","","","","","","","18.59","2,0","23.51","1,,,0","13.67","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-10","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","2.5","2,0","9",",0","6",",0","1",",0","","","0",",0","0","1,0","3","1,0","0","1,0","8","1,0","0","1,0","","","","","18891007",",1,0","","","18891031","+,,0","","","18891025",",,0","18891011",",1,0","-1.7","1,0,07,","","","0",",,0,31,+","36.6",",,0,25,","26.7","1,0,11,","260.4","0","202.3","1,0","77.8",",,,0","","","","","","","0",",,,0","11.36","2,0","16.32","1,,,0","6.40","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-11","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","","","17",",0","11",",0","1",",0","","","3","4,0","0","3,0","7","3,0","1","3,0","1","3,0","0","3,0","","","","","18891130",",3,0","","","18891129","+,4,0","","","18891113",",,0","18891101",",3,0","-9.4","3,0,30,","","","25","4,,0,29,+","40.4",",,0,13,","22.8","3,0,01,","","","","","135.7",",,,0","","","","","","","75","4,,,0","6.31","6,0","10.61","3,,,0","2.02","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1889-12","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","0.0","4,0","15",",0","5",",0","0",",0","","","0",",0","0","2,0","6","2,0","0","2,0","0","2,0","0","2,0","","","","","18891201",",2,0","","","18891231","+,,0","","","18891220",",,0","18891224","+,2,0","-5.6","2,0,01,","","","0",",,0,31,+","9.9",",,0,20,","20.0","2,0,24,+","","","216.2","2,0","44.2",",,,0","","","","","","","0",",,,0","10.27","4,0","15.27","2,,,0","5.28","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-01","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","","","20",",0","9",",0","2",",0","","","0",",0","0","5,0","12","5,0","1","4,0","1","4,0","0","4,0","","","","","18900122",",5,0","","","18900123",",,0","","","18900115",",,0","18900112",",4,0","-10.0","5,0,22,","","","10",",,0,23,","32.5",",,0,15,","21.7","4,0,12,","","","","","135.8",",,,0","","","","","","","13",",,,0","6.25","9,0","10.77","4,,,0","1.72","5,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-02","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","","","17",",0","13",",0","3",",0","","","1","3,0","0","4,0","8","4,0","1","4,0","2","4,0","0","4,0","","","","","18900209",",4,0","","","18900208",",3,0","","","18900207",",,0","18900204","+,4,0","-7.2","4,0,09,","","","51","3,,0,08,","33.0",",,0,07,","21.1","4,0,04,+","","","","","206.5",",,,0","","","","","","","51","3,,,0","7.83","7,0","12.66","4,,,0","2.99","4,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-03","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","","","16",",0","13",",0","3",",0","","","2","4,0","0","4,0","13","4,0","4","5,0","1","5,0","0","5,0","","","","","18900306",",4,0","","","18900305",",4,0","","","18900322",",,0","18900327",",5,0","-14.4","4,0,06,","","","137","4,,0,05,","54.6",",,0,22,","21.1","5,0,27,","","","","","251.9",",,,0","","","","","","","213","4,,,0","4.20","9,0","9.68","5,,,0","-1.28","4,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-04","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","","","14",",0","9",",0","1",",0","","","0",",0","0","3,0","1","3,0","0","3,0","13","3,0","0","3,0","","","","","18900401",",3,0","","","18900430","+,,0","","","18900424",",,0","18900408",",3,0","-0.6","3,0,01,","","","0",",,0,30,+","26.9",",,0,24,","26.7","3,0,08,","","","","","91.3",",,,0","","","","","","","0",",,,0","13.72","6,0","19.55","3,,,0","7.90","3,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-05","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","39.6","4,0","13",",0","7",",0","1",",0","","","0",",0","0","2,0","0","2,0","0","2,0","20","2,0","0","2,0","","","","","18900508",",2,0","","","18900531","+,,0","","","18900519",",,0","18900531",",2,0","3.9","2,0,08,","","","0",",,0,31,+","49.8",",,0,19,","30.0","2,0,31,","","","61.8","2,0","119.8",",,,0","","","","","","","0",",,,0","17.41","4,0","22.40","2,,,0","12.42","2,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-06","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","194.3",",0","13",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","9",",0","","","","","18900608",",,0","","","","","","","18900612",",,0","18900630","+,,0","13.3",",0,08,","","","","","50.5",",,0,12,","33.3",",0,30,+","","","0.0",",0","188.8",",,,0","","","","","","","","","24.81",",0","29.72",",,,0","19.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-07","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","185.7",",0","8",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","","","18900710",",,0","","","","","","","18900723",",,0","18900708","+,,0","13.3",",0,10,","","","","","58.2",",,0,23,","34.4",",0,08,+","0.0","0","0.0",",0","79.8",",,,0","","","","","","","","","24.32",",0","29.27",",,,0","19.37",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-08","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","117.2",",0","13",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","28",",0","4",",0","","","","","18900823",",,0","","","","","","","18900821",",,0","18900802","+,,0","10.6",",0,23,","","","","","62.0",",,0,21,","33.3",",0,02,+","9.4","0","9.4",",0","186.2",",,,0","","","","","","","","","21.81",",0","26.05",",,,0","17.57",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-09","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","62.2",",0","15",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","","","","","18900928",",,0","","","","","","","18900910",",,0","18900908","+,,0","7.2",",0,28,","","","","","9.7",",,0,10,","30.0",",0,08,+","42.0","0","32.6",",0","46.4",",,,0","","","","","","","","","19.32",",0","23.74",",,,0","14.90",",,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-10","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","18.3","2,0","13",",0","7",",0","0",",0","","","0",",0","0","1,0","2","1,0","0","1,0","13","1,0","0","1,0","","","","","18901030",",1,0","","","18901031","+,,0","","","18901023",",,0","18901013","+,1,0","-0.6","1,0,30,","","","0",",,0,31,+","12.2",",,0,23,","27.8","1,0,13,+","210.0","0","168.0","1,0","60.5",",,,0","","","","","","","0",",,,0","13.36","2,0","17.70","1,,,0","9.02","1,,,0","","","","","","","","","","","","","","","","","",""
"USW00093820","1890-11","38.0408","-84.6058","298.7","LEXINGTON BLUE GRASS AIRPORT, KY US","","","","","","","","","","","","","0.0","4,0","6",",0","6",",0","0",",0","","","0",",0","0","2,0","8","2,0","0","2,0","4","2,0","0","2,0","","","","","18901128","+,2,0","","","18901130","+,,0","","","18901117",",,0","18901115","+,2,0","-3.3","2,0,28,+","","","0",",,0,30,+","23.1",",,0,17,","22.8","2,0,15,+","452.9","0","242.9","2,0","90.0",",,,0","","","","","","","0",",,,0","9.19","4,0","14.01","2,,,0","4.38","2,,,0","","","","","","","","","","","","","","","","","",""
