"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00409219","1986-02","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","","0.0","1,0","11",",0","9",",0","1",",0","6",",0","3",",0","0",",0","15",",0","3","1,0","3","1,0","0","1,0","","","19860213","+,,0","19860211",",,0","19860215","+,,0","2","","19860203",",,0","19860221",",1,0","-14.4",",0,13,+","51",",,0,11,","51",",,0,15,+","73.2",",,0,03,","25.0","1,0,21,","1742.9","","  12.8","2,,,0,0,2","368.6","1,0","  17.8",",,,0,0,2","   0.6","2,,,0,0,2","   1.1",",,,0,0,2","   5.0","2,,,0,0,2","   9.8",",,,0,0,2","134.2",",,,0","127",",,,0","4.89","1,0","10.00","1,,,0","-0.22",",,,0"
"USC00409219","1986-03","36.39244","-89.03168","97.8","UNION CITY, TN US","1.1","","1.1",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","8",",0","0",",0","","","19860321","+,,0","19860331","+,,0","19860331","+,,0","1","","19860312",",,0","19860331",",,0","-6.7",",0,21,+","0",",,0,31,+","0",",,0,31,+","46.2",",,0,12,","28.9",",0,31,","2035.7","","  11.7",",,,0,0,2","292.8",",0","  22.2",",,,0,0,2","   1.1",",,,0,0,2","   6.7",",,,0,0,2","   5.8",",,,0,0,2","  14.5",",,,0,0,2","69.4",",,,0","0",",,,0","8.92",",0","15.93",",,,0","1.92",",,,0"
"USC00409219","1986-04","36.39244","-89.03168","97.8","UNION CITY, TN US","23.1","","22.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","19860423",",,0","19860430","+,,0","19860430","+,,0","","","19860408",",,0","19860426","+,,0","0.6",",0,23,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,08,","29.4",",0,26,+","2126.3","","  17.2",",,,0,0,2","90.6",",0","  27.8",",,,0,0,2","   8.3",",,,0,0,2","  13.9",",,,0,0,2","  12.6",",,,0,0,2","  22.1",",,,0,0,2","71.2",",,,0","0",",,,0","16.05",",0","22.42",",,,0","9.67",",,,0"
"USC00409219","1986-05","36.39244","-89.03168","97.8","UNION CITY, TN US","109.0","","85.9",",0","15",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","19860504",",,0","19860531","+,,0","19860531","+,,0","8","","19860515",",,0","19860509",",,0","4.4",",0,04,","0",",,0,31,+","0",",,0,31,+","45.5",",,0,15,","32.2",",0,09,","2154.9","","  21.1",",,,0,0,2","28.6",",0","  31.1",",,,0,0,2","  10.0",",,,0,0,2","  21.1",",,,0,0,2","  17.8",",,,0,0,2","  26.6",",,,0,0,2","158.7",",,,0","0",",,,0","20.18",",0","26.00",",,,0","14.36",",,,0"
"USC00409219","1986-06","36.39244","-89.03168","97.8","UNION CITY, TN US","304.9","","195.9","1,0","12",",0","8",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","9",",0","","","19860618",",1,0","19860630","+,,0","19860630","+,,0","12","","19860610",",,0","19860623",",,0","14.4","1,0,18,","0",",,0,30,+","0",",,0,30,+","65.5",",,0,10,","35.6",",0,23,","2154.9","","  26.7",",,,0,0,2","0.0",",0","  35.6",",,,0,0,2","  21.7",",,,0,0,2","  25.6",",,,0,0,2","  23.3",",,,0,0,2","  31.0",",,,0,0,2","171.5",",,,0","0",",,,0","25.07","1,0","30.78",",,,0","19.37","1,,,0"
"USC00409219","1986-07","36.39244","-89.03168","97.8","UNION CITY, TN US","596.8","","291.9",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","19860704",",,0","19860731","+,,0","19860731","+,,0","5","","19860715",",,0","19860727",",,0","17.2",",0,04,","0",",,0,31,+","0",",,0,31,+","27.2",",,0,15,","38.3",",0,27,","0.0","","  28.3",",,,0,0,2","0.0",",0","  38.3",",,,0,0,2","  22.2",",,,0,0,2","  31.7",",,,0,0,2","  26.3",",,,0,0,2","  34.8",",,,0,0,2","96.1",",,,0","0",",,,0","27.75",",0","34.25",",,,0","21.25",",,,0"
"USC00409219","1986-08","36.39244","-89.03168","97.8","UNION CITY, TN US","758.5","","161.7",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","19860831","+,,0","19860831","+,,0","19860831","+,,0","2","","19860816",",,0","19860817","+,,0","8.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","24.9",",,0,16,","35.6",",0,17,+","4.8","","  27.8",",,,0,0,2","4.8",",0","  36.7",",,,0,0,2","  20.6",",,,0,0,2","  27.2",",,,0,0,2","  24.5",",,,0,0,2","  32.0",",,,0,0,2","37.1",",,,0","0",",,,0","23.39",",0","30.79",",,,0","16.00",",,,0"
"USC00409219","1986-09","36.39244","-89.03168","97.8","UNION CITY, TN US","896.5","","138.0",",0","5",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","1","","19860913",",,0","19860930","+,,0","19860930","+,,0","4","","19860912",",,0","19860930","+,,0","9.4",",0,13,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,12,","34.4",",0,30,+","7.5","","  25.6",",,,0,0,2","2.7",",0","  31.1",",,,0,0,2","  20.0",",,,0,0,2","  26.1",",,,0,0,2","  23.0",",,,0,0,2","  29.1",",,,0,0,2","67.0",",,,0","0",",,,0","22.84",",0","29.93",",,,0","15.76",",,,0"
"USC00409219","1986-10","36.39244","-89.03168","97.8","UNION CITY, TN US","926.3","","29.8",",0","10",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","1","","19861016","+,,0","19861031","+,,0","19861031","+,,0","3","","19861025",",,0","19861004","+,,0","1.1",",0,16,+","0",",,0,31,+","0",",,0,31,+","52.8",",,0,25,","31.7",",0,04,+","136.2","","  25.6",",,,0,0,2","128.7",",0","  29.4",",,,0,0,2","  13.9",",,,0,0,2","  17.2",",,,0,0,2","  17.6",",,,0,0,2","  22.2",",,,0,0,2","115.2",",,,0","0",",,,0","15.14",",0","21.91",",,,0","8.37",",,,0"
"USC00409219","1986-11","36.39244","-89.03168","97.8","UNION CITY, TN US","926.3","","0.0","1,0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","7",",0","1","1,0","3","1,0","0","1,0","8","","19861114","+,,0","19861130","+,,0","19861130","+,,0","","","19861108",",,0","19861102",",1,0","-10.0",",0,14,+","0",",,0,30,+","0",",,0,30,+","61.7",",,0,08,","25.0","1,0,02,","450.8","","  15.6","1,,,0,0,2","314.6","1,0","  20.0","1,,,0,0,2","   4.4","1,,,0,0,2","   7.8","1,,,0,0,2","  10.2","1,,,0,0,2","  13.3","1,,,0,0,2","132.7",",,,0","0",",,,0","7.51","1,0","12.39","1,,,0","2.64",",,,0"
"USC00409219","1987-03","36.39244","-89.03168","97.8","UNION CITY, TN US","","","0.8",",0","7",",0","5",",0","0",",0","1",",0","1",",0","0",",0","9",",0","0",",0","7",",0","0",",0","","","19870312",",,0","19870331",",,0","19870331",",,0","1","","19870318",",,0","19870324",",,0","-4.4",",0,12,","25",",,0,31,","51",",,0,31,","22.1",",,0,18,","26.1",",0,24,","","","","","250.2",",0","","","","","","","","","","","52.9",",,,0","51",",,,0","10.29",",0","16.94",",,,0","3.64",",,,0"
"USC00409219","1987-04","36.39244","-89.03168","97.8","UNION CITY, TN US","","","13.4",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","1",",0","","","19870404","+,,0","19870430","+,,0","19870430","+,,0","","","19870414",",,0","19870428",",,0","-1.1",",0,04,+","0",",,0,30,+","0",",,0,30,+","43.4",",,0,14,","32.8",",0,28,","","","  26.1","5,,,0,0,2","160.0",",0","  27.8","5,,,0,0,2","   3.3","5,,,0,0,2","   8.9","5,,,0,0,2","  15.3","5,,,0,0,2","  19.1","5,,,0,0,2","56.7",",,,0","0",",,,0","13.45",",0","20.60",",,,0","6.29",",,,0"
"USC00409219","1987-05","36.39244","-89.03168","97.8","UNION CITY, TN US","","","133.4",",0","9",",0","6",",0","1",",0","","","0","1,0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19870509",",,0","","","19870531","+,1,0","4","","19870516",",,0","19870523","+,,0","8.9",",0,09,","","","0","1,,0,31,+","25.9",",,0,16,","32.2",",0,23,+","","","","","1.1",",0","","","","","","","","","","","45.4",",,,0","0","1,,,0","22.60",",0","28.84",",,,0","16.37",",,,0"
"USC00409219","1987-06","36.39244","-89.03168","97.8","UNION CITY, TN US","","","192.0","1,0","9",",0","5",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","9",",0","","","19870605",",1,0","19870630","+,,0","19870630","+,,0","","","19870601",",,0","19870615",",,0","12.2","1,0,05,","0",",,0,30,+","0",",,0,30,+","27.4",",,0,01,","35.0",",0,15,","","","  31.7","1,,,0,0,2","0.0",",0","  35.6",",,,0,0,2","  22.2","1,,,0,0,2","  28.9",",,,0,0,2","  26.0","1,,,0,0,2","  32.6",",,,0,0,2","59.5",",,,0","0",",,,0","24.96","1,0","31.07",",,,0","18.86","1,,,0"
"USC00409219","1987-07","36.39244","-89.03168","97.8","UNION CITY, TN US","","","230.0",",0","15",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","19870715",",,0","19870731","+,,0","19870731","+,,0","3","","19870731",",,0","19870722",",,0","14.4",",0,15,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,31,","35.0",",0,22,","0.0","0","","","0.0",",0","","","","","","","","","","","125.7",",,,0","0",",,,0","25.75",",0","31.43",",,,0","20.07",",,,0"
"USC00409219","1987-08","36.39244","-89.03168","97.8","UNION CITY, TN US","","","237.2","1,0","6",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","18",",0","","","19870829",",1,0","19870831","+,,0","19870831","+,,0","5","","19870810",",,0","19870804",",,0","13.3","1,0,29,","0",",,0,31,+","0",",,0,31,+","18.0",",,0,10,","36.7",",0,04,","0.0","0","  30.0",",,,3,0,2","0.0",",0","  37.8",",,,3,0,2","  21.1",",,,3,0,2","  29.4",",,,3,0,2","  26.6",",,,3,0,2","  34.0",",,,3,0,2","59.5",",,,0","0",",,,0","26.20","1,0","32.40",",,,0","19.99","1,,,0"
"USC00409219","1987-09","36.39244","-89.03168","97.8","UNION CITY, TN US","","","97.1",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","19870924",",,0","19870930","+,,0","19870930","+,,0","1","","19870917",",,0","19870907",",,0","8.9",",0,24,","0",",,0,30,+","0",",,0,30,+","36.1",",,0,17,","33.9",",0,07,","6.2","0","  25.6",",,,0,0,2","6.2",",0","  32.2",",,,0,0,2","  17.2",",,,0,0,2","  23.9",",,,0,0,2","  22.2",",,,0,0,2","  28.7",",,,0,0,2","65.8",",,,0","0",",,,0","21.37",",0","29.17",",,,0","13.56",",,,0"
"USC00409219","1987-10","36.39244","-89.03168","97.8","UNION CITY, TN US","","","0.0",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13",",0","0",",0","","","19871022",",,0","19871031","+,,0","19871031","+,,0","","","19871027",",,0","19871011",",,0","-2.8",",0,22,","0",",,0,31,+","0",",,0,31,+","31.2",",,0,27,","25.6",",0,11,","222.4","0","  16.1",",,,0,0,2","216.2",",0","  23.3",",,,0,0,2","   7.2",",,,0,0,2","  12.8",",,,0,0,2","  12.4",",,,0,0,2","  17.4",",,,0,0,2","45.0",",,,0","0",",,,0","11.36",",0","19.23",",,,0","3.49",",,,0"
"USC00409219","1987-11","36.39244","-89.03168","97.8","UNION CITY, TN US","","","0.0",",0","11",",0","9",",0","4",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","","","19871121",",,0","19871130","+,,0","19871130","+,,0","","","19871110",",,0","19871102",",,0","-6.7",",0,21,","0",",,0,30,+","0",",,0,30,+","29.7",",,0,10,","27.2",",0,02,","462.2","0","  14.4","2,,,0,0,2","239.8",",0","  19.4","2,,,0,0,2","   2.8","2,,,0,0,2","   6.7","2,,,0,0,2","   9.0","2,,,0,0,2","  12.9","2,,,0,0,2","170.0",",,,0","0",",,,0","10.34",",0","16.51",",,,0","4.17",",,,0"
"USC00409219","1987-12","36.39244","-89.03168","97.8","UNION CITY, TN US","","","0.0",",0","13",",0","10",",0","4",",0","0",",0","0","1,0","0",",0","18",",0","0",",0","0",",0","0",",0","1","","19871218",",,0","19871231","+,,0","19871214",",1,0","1","","19871225",",,0","19871215",",,0","-5.6",",0,18,","0",",,0,31,+","0","1,T,0,14,","72.4",",,0,25,","17.8",",0,15,","875.9","0","   9.4","3,,,0,0,2","413.7",",0","  11.7","3,,,0,0,2","   0.6","3,,,0,0,2","   2.8","3,,,0,0,2","   4.1","3,,,0,0,2","   7.6","3,,,0,0,2","228.9",",,,0","0","1,T,,0","4.99",",0","9.97",",,,0","0.00",",,,0"
"USC00409219","1988-01","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0","1,0","11",",0","9",",0","1",",0","6",",0","1",",0","3",",0","24",",0","10","1,0","0","1,0","0","1,0","1","","19880109",",,0","19880111","+,,0","19880107",",,0","2","","19880120",",,0","19880119","+,1,0","-18.9",",0,09,","127",",,0,11,+","127",",,0,07,","51.6",",,0,20,","20.0","1,0,19,+","1446.7","0","   6.1","2,,,0,0,2","570.8","1,0","  10.0","3,,,0,0,2","  -1.7","2,,,0,0,2","  -0.6","3,,,0,0,2","   0.5","2,,,0,0,2","   3.7","3,,,0,0,2","130.1",",,,0","153",",,,0","-0.53","1,0","3.92","1,,,0","-4.98",",,,0"
"USC00409219","1988-02","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","13",",0","7",",0","1",",0","2",",0","2",",0","0",",0","22",",0","5",",0","0",",0","0",",0","","","19880213","+,,0","19880213","+,,0","19880212",",,0","","","19880202",",,0","19880223",",,0","-15.6",",0,13,+","51",",,0,13,+","51",",,0,12,","39.6",",,0,02,","20.0",",0,23,","1926.1","0","   6.7","2,,,0,0,2","479.4",",0","  12.2","1,,,0,0,2","  -1.7","2,,,0,0,2","  -0.6","1,,,0,0,2","   1.6","2,,,0,0,2","   6.1","1,,,0,0,2","105.3",",,,0","76",",,,0","1.80",",0","7.21",",,,0","-3.61",",,,0"
"USC00409219","1988-03","36.39244","-89.03168","97.8","UNION CITY, TN US","1.4","0","1.4",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","8",",0","0",",0","1","","19880316",",,0","19880331","+,,0","19880318",",,0","","","19880303",",,0","19880329","+,,0","-5.0",",0,16,","0",",,0,31,+","0",",T,0,18,","18.3",",,0,03,","25.0",",0,29,+","2232.8","0","  13.3",",,,0,0,2","306.7",",0","  18.3",",,,0,0,2","   1.1",",,,0,0,2","   5.0",",,,0,0,2","   6.1",",,,0,0,2","  11.5",",,,0,0,2","98.6",",,,0","0",",T,,0","8.48",",0","14.52",",,,0","2.45",",,,0"
"USC00409219","1988-04","36.39244","-89.03168","97.8","UNION CITY, TN US","6.9","0","5.5",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","","","19880416",",,0","19880430","+,,0","19880430","+,,0","","","19880418",",,0","19880406",",,0","-1.7",",0,16,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,18,","28.3",",0,06,","2370.4","0","  16.7",",,,0,0,2","137.6",",0","  24.4",",,,0,0,2","   8.9",",,,0,0,2","  15.6",",,,0,0,2","  12.8",",,,0,0,2","  19.9",",,,0,0,2","51.3",",,,0","0",",,,0","13.93",",0","21.24",",,,0","6.62",",,,0"
"USC00409219","1988-05","36.39244","-89.03168","97.8","UNION CITY, TN US","61.6","0","54.7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","19880501",",,0","19880531","+,,0","19880531","+,,0","","","19880504",",,0","19880516",",,0","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","19.6",",,0,04,","32.8",",0,16,","2392.3","0","","","21.9",",0","","","","","","","","","","","63.6",",,,0","0",",,,0","19.39",",0","27.17",",,,0","11.61",",,,0"
"USC00409219","1988-06","36.39244","-89.03168","97.8","UNION CITY, TN US","230.2","0","168.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","19880611",",,0","19880630","+,,0","19880630","+,,0","","","19880630",",,0","19880627","+,,0","7.8",",0,11,","0",",,0,30,+","0",",,0,30,+","9.9",",,0,30,","37.8",",0,27,+","2395.9","0","  29.4",",,,0,0,2","3.6",",0","  38.9",",,,0,0,2","  18.9",",,,0,0,2","  27.8",",,,0,0,2","  24.3",",,,0,0,2","  34.1",",,,0,0,2","10.9",",,,0","0",",,,0","23.83",",0","32.19",",,,0","15.48",",,,0"
"USC00409219","1988-07","36.39244","-89.03168","97.8","UNION CITY, TN US","455.4","0","225.2",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","2","","19880703",",,0","19880731","+,,0","19880731","+,,0","6","","19880713",",,0","19880709",",,0","13.9",",0,03,","0",",,0,31,+","0",",,0,31,+","69.6",",,0,13,","35.0",",0,09,","0.0","0","  28.9",",,,0,0,2","0.0",",0","  34.4",",,,0,0,2","  20.6",",,,0,0,2","  24.4",",,,0,0,2","  24.6",",,,0,0,2","  31.0",",,,0,0,2","202.0",",,,0","0",",,,0","25.60",",0","30.86",",,,0","20.33",",,,0"
"USC00409219","1988-08","36.39244","-89.03168","97.8","UNION CITY, TN US","701.5","0","246.1",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","2","","19880831","+,,0","19880831","+,,0","19880831","+,,0","","","19880829",",,0","19880817",",,0","10.6",",0,31,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,29,","37.8",",0,17,","0.2","0","  30.0",",,,0,0,2","0.2",",0","  38.9",",,,0,0,2","  16.7",",,,0,0,2","  26.1",",,,0,0,2","  26.2",",,,0,0,2","  34.0",",,,0,0,2","33.8",",,,0","0",",,,0","26.26",",0","32.37",",,,0","20.15",",,,0"
"USC00409219","1988-09","36.39244","-89.03168","97.8","UNION CITY, TN US","795.7","0","94.2",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19880907",",,0","19880930","+,,0","19880930","+,,0","","","19880919",",,0","19880923","+,,0","5.6",",0,07,","0",",,0,30,+","0",",,0,30,+","40.9",",,0,19,","32.2",",0,23,+","11.3","0","  23.3",",,,0,0,2","11.1",",0","  30.0","1,,,0,0,2","  15.0",",,,0,0,2","  22.2","1,,,0,0,2","  19.9",",,,0,0,2","  26.1","1,,,0,0,2","107.6",",,,0","0",",,,0","21.10",",0","27.70",",,,0","14.50",",,,0"
"USC00409219","1988-10","36.39244","-89.03168","97.8","UNION CITY, TN US","802.6","0","6.9","1,0","8",",0","8",",0","1",",0","0",",0","0",",0","0","1,0","2","1,0","0",",0","8",",0","0",",0","1","","19881014","+,1,0","19881031","+,,0","19881031","+,,0","1","","19881001",",,0","19881018",",,0","0.0","1,0,14,+","0",",,0,31,+","0",",,0,31,+","56.4",",,0,01,","27.2",",0,18,","203.7","0","  19.4",",,,0,0,2","192.4",",0","  22.8",",,,0,0,2","   7.8",",,,0,0,2","  10.0",",,,0,0,2","  11.8",",,,0,0,2","  16.4",",,,0,0,2","128.6",",,,0","0",",,,0","12.04","1,0","18.64",",,,0","5.44","1,,,0"
"USC00409219","1988-11","36.39244","-89.03168","97.8","UNION CITY, TN US","802.6","0","0.0",",0","11",",0","10",",0","3",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","","","19881124","+,,0","19881130","+,,0","19881130","+,,0","4","","19881119",",,0","19881116",",,0","-2.2",",0,24,+","0",",,0,30,+","0",",,0,30,+","142.2",",,0,19,","21.7",",0,16,","480.4","0","  12.2",",,,0,0,2","276.7",",0","  14.4",",,,0,0,2","   3.9",",,,0,0,2","   6.7",",,,0,0,2","   7.5",",,,0,0,2","  11.2",",,,0,0,2","329.1",",,,0","0",",,,0","9.11",",0","15.09",",,,0","3.12",",,,0"
"USC00409219","1988-12","36.39244","-89.03168","97.8","UNION CITY, TN US","802.6","0","0.0",",0","5",",0","4",",0","1",",0","1",",0","1",",0","0",",0","22",",0","2",",0","0",",0","0",",0","","","19881217","+,,0","19881228",",,0","19881228",",,0","","","19881228",",,0","19881228",",,0","-8.3",",0,17,+","25",",,0,28,","25",",,0,28,","67.8",",,0,28,","17.8",",0,28,","937.5","0","   7.2","1,,,0,0,2","457.1",",0","  10.0","1,,,0,0,2","  -1.1","1,,,0,0,2","   0.6","1,,,0,0,2","   2.4","1,,,0,0,2","   5.6","1,,,0,0,2","119.7",",,,0","25",",,,0","3.59",",0","9.47",",,,0","-2.29",",,,0"
"USC00409219","1989-01","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","15",",0","8",",0","1",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","1","","19890122",",,0","19890131","+,,0","19890131","+,,0","2","","19890112",",,0","19890108",",,0","-3.9",",0,22,","0",",,0,31,+","0",",,0,31,+","49.3",",,0,12,","20.0",",0,08,","1346.4","0","   5.6","2,,,0,0,2","408.9",",0","   9.4","2,,,0,0,2","   0.6","2,,,0,0,2","   3.3","2,,,0,0,2","   2.7","2,,,0,0,2","   5.9","2,,,0,0,2","149.8",",,,0","0",",,,0","5.14",",0","10.34",",,,0","-0.05",",,,0"
"USC00409219","1989-02","36.39244","-89.03168","97.8","UNION CITY, TN US","0.0","0","0.0",",0","10",",0","8",",0","5",",0","1",",0","1",",0","0",",0","19",",0","6",",0","1",",0","0",",0","","","19890210","+,,0","19890227",",,0","19890227",",,0","3","","19890214",",,0","19890202",",,0","-11.1",",0,10,+","51",",,0,27,","71",",,0,27,","99.1",",,0,14,","21.1",",0,02,","1838.6","0","   6.7","1,,,0,0,2","492.2",",0","  10.6","1,,,0,0,2","  -3.9","1,,,0,0,2","  -0.6","1,,,0,0,2","   1.2","1,,,0,0,2","   3.7","1,,,0,0,2","322.9",",,,0","71",",,,0","0.76",",0","5.02",",,,0","-3.51",",,,0"
